COMMODITY,COUNTRY,UNIT,QUANTITY,Value (US$ million)
"RAILWY TRNSPRT EQUIPMNTS, PRTS",MONGOLIA,NA,NA,0.01
"RAILWY TRNSPRT EQUIPMNTS, PRTS",MOZAMBIQUE,NA,NA,0.02
"RAILWY TRNSPRT EQUIPMNTS, PRTS",MYANMAR,NA,NA,0.00
"RAILWY TRNSPRT EQUIPMNTS, PRTS",NEPAL,NA,NA,0.00
"RAILWY TRNSPRT EQUIPMNTS, PRTS",NETHERLAND,NA,NA,3.68
"RAILWY TRNSPRT EQUIPMNTS, PRTS",NEW ZEALAND,NA,NA,0.04
"RAILWY TRNSPRT EQUIPMNTS, PRTS",OMAN,NA,NA,0.17
"RAILWY TRNSPRT EQUIPMNTS, PRTS",PANAMA REPUBLIC,NA,NA,0.00
"RAILWY TRNSPRT EQUIPMNTS, PRTS",POLAND,NA,NA,1.05
"RAILWY TRNSPRT EQUIPMNTS, PRTS",PUERTO RICO,NA,NA,0.14
"RAILWY TRNSPRT EQUIPMNTS, PRTS",QATAR,NA,NA,0.23
"RAILWY TRNSPRT EQUIPMNTS, PRTS",ROMANIA,NA,NA,0.07
"RAILWY TRNSPRT EQUIPMNTS, PRTS",RUSSIA,NA,NA,0.23
"RAILWY TRNSPRT EQUIPMNTS, PRTS",SAUDI ARAB,NA,NA,0.03
"RAILWY TRNSPRT EQUIPMNTS, PRTS",SINGAPORE,NA,NA,3.37
"RAILWY TRNSPRT EQUIPMNTS, PRTS",SLOVENIA,NA,NA,2.99
"RAILWY TRNSPRT EQUIPMNTS, PRTS",SOUTH AFRICA,NA,NA,1.30
"RAILWY TRNSPRT EQUIPMNTS, PRTS",SPAIN,NA,NA,5.33
"RAILWY TRNSPRT EQUIPMNTS, PRTS",SRI LANKA DSR,NA,NA,0.36
"RAILWY TRNSPRT EQUIPMNTS, PRTS",SWEDEN,NA,NA,2.79
"RAILWY TRNSPRT EQUIPMNTS, PRTS",SWITZERLAND,NA,NA,1.00
"RAILWY TRNSPRT EQUIPMNTS, PRTS",TAIWAN,NA,NA,1.32
"RAILWY TRNSPRT EQUIPMNTS, PRTS",TANZANIA REP,NA,NA,0.01
"RAILWY TRNSPRT EQUIPMNTS, PRTS",THAILAND,NA,NA,0.28
"RAILWY TRNSPRT EQUIPMNTS, PRTS",TURKEY,NA,NA,0.29
"RAILWY TRNSPRT EQUIPMNTS, PRTS",U ARAB EMTS,NA,NA,5.06
"RAILWY TRNSPRT EQUIPMNTS, PRTS",U K,NA,NA,5.39
"RAILWY TRNSPRT EQUIPMNTS, PRTS",U S A,NA,NA,42.29
"RAILWY TRNSPRT EQUIPMNTS, PRTS",UKRAINE,NA,NA,0.07
"RAILWY TRNSPRT EQUIPMNTS, PRTS",UNSPECIFIED,NA,NA,0.08
"RAILWY TRNSPRT EQUIPMNTS, PRTS",VIETNAM SOC REP,NA,NA,0.00
"SHIP, BOAT AND FLOATING STRUCT",AUSTRALIA,NA,NA,0.09
"SHIP, BOAT AND FLOATING STRUCT",BAHARAIN IS,NA,NA,9.79
